#
PriLevel,SecLevel,Trigger,Sync,ToothTime,Time
Flag,Flag,Flag,Flag,ms,ms
MARK 000
1.0,1.0,0.0,1.0,6.450,2949.529
1.0,0.0,1.0,1.0,3.223,2952.752
0.0,0.0,0.0,1.0,0.841,2953.594
1.0,0.0,0.0,1.0,6.448,2960.041
0.0,0.0,0.0,1.0,4.065,2964.106
1.0,1.0,0.0,1.0,6.428,2970.534
0.0,1.0,0.0,1.0,4.077,2974.611
0.0,0.0,1.0,1.0,3.276,2977.886
1.0,0.0,0.0,1.0,3.191,2981.078
0.0,0.0,0.0,1.0,4.070,2985.148
1.0,1.0,0.0,1.0,6.490,2991.638
1.0,0.0,1.0,1.0,3.251,2994.890
0.0,0.0,0.0,1.0,0.850,2995.740
1.0,0.0,0.0,1.0,6.512,3002.252
0.0,0.0,0.0,1.0,4.118,3006.370
1.0,1.0,0.0,1.0,6.512,3012.881
0.0,1.0,0.0,1.0,4.124,3017.005
0.0,0.0,1.0,1.0,3.315,3020.320
1.0,0.0,0.0,1.0,3.221,3023.542
0.0,0.0,0.0,1.0,4.105,3027.647
1.0,1.0,0.0,1.0,6.544,3034.191
1.0,0.0,1.0,1.0,3.276,3037.467
0.0,0.0,0.0,1.0,0.853,3038.320
1.0,0.0,0.0,1.0,6.553,3044.873
0.0,0.0,0.0,1.0,4.136,3049.009
1.0,1.0,0.0,1.0,6.554,3055.563
0.0,1.0,0.0,1.0,4.154,3059.717
0.0,0.0,1.0,1.0,3.337,3063.054
1.0,0.0,0.0,1.0,3.255,3066.309
0.0,0.0,0.0,1.0,4.140,3070.448
1.0,1.0,0.0,1.0,6.601,3077.049
1.0,0.0,1.0,1.0,3.300,3080.349
0.0,0.0,0.0,1.0,0.863,3081.212
1.0,0.0,0.0,1.0,6.602,3087.814
0.0,0.0,0.0,1.0,4.151,3091.965
1.0,1.0,0.0,1.0,6.573,3098.538
0.0,1.0,0.0,1.0,4.151,3102.688
0.0,0.0,1.0,1.0,3.327,3106.016
1.0,0.0,0.0,1.0,3.248,3109.263
0.0,0.0,0.0,1.0,4.121,3113.385
1.0,1.0,0.0,1.0,6.562,3119.946
1.0,0.0,1.0,1.0,3.268,3123.215
0.0,0.0,0.0,1.0,0.849,3124.064
1.0,0.0,0.0,1.0,6.544,3130.608
0.0,0.0,0.0,1.0,4.109,3134.717
1.0,1.0,0.0,1.0,6.502,3141.219
0.0,1.0,0.0,1.0,4.107,3145.325
0.0,0.0,1.0,1.0,3.293,3148.619
1.0,0.0,0.0,1.0,3.212,3151.831
0.0,0.0,0.0,1.0,4.079,3155.910
1.0,1.0,0.0,1.0,6.492,3162.402
1.0,0.0,1.0,1.0,3.245,3165.647
0.0,0.0,0.0,1.0,0.846,3166.493
1.0,0.0,0.0,1.0,6.504,3172.997
0.0,0.0,0.0,1.0,4.099,3177.096
1.0,1.0,0.0,1.0,6.479,3183.574
0.0,1.0,0.0,1.0,4.105,3187.679
0.0,0.0,1.0,1.0,3.293,3190.972
1.0,0.0,0.0,1.0,3.208,3194.180
0.0,0.0,0.0,1.0,4.086,3198.267
1.0,1.0,0.0,1.0,6.505,3204.771
1.0,0.0,1.0,1.0,3.262,3208.034
0.0,0.0,0.0,1.0,0.850,3208.884
1.0,0.0,0.0,1.0,6.538,3215.422
0.0,0.0,0.0,1.0,4.125,3219.547
1.0,1.0,0.0,1.0,6.524,3226.071
0.0,1.0,0.0,1.0,4.139,3230.210
0.0,0.0,1.0,1.0,3.331,3233.541
1.0,0.0,0.0,1.0,3.237,3236.778
0.0,0.0,0.0,1.0,4.127,3240.905
1.0,1.0,0.0,1.0,6.560,3247.465
1.0,0.0,1.0,1.0,3.274,3250.739
0.0,0.0,0.0,1.0,0.857,3251.596
1.0,0.0,0.0,1.0,6.562,3258.158
0.0,0.0,0.0,1.0,4.147,3262.304
1.0,1.0,0.0,1.0,6.552,3268.857
0.0,1.0,0.0,1.0,4.155,3273.012
0.0,0.0,1.0,1.0,3.337,3276.349
1.0,0.0,0.0,1.0,3.253,3279.602
0.0,0.0,0.0,1.0,4.138,3283.740
1.0,1.0,0.0,1.0,6.580,3290.320
1.0,0.0,1.0,1.0,3.274,3293.594
0.0,0.0,0.0,1.0,0.860,3294.454
1.0,0.0,0.0,1.0,6.573,3301.027
0.0,0.0,0.0,1.0,4.138,3305.164
1.0,1.0,0.0,1.0,6.553,3311.718
0.0,1.0,0.0,1.0,4.145,3315.863
0.0,0.0,1.0,1.0,3.333,3319.196
1.0,0.0,0.0,1.0,3.239,3322.435
0.0,0.0,0.0,1.0,4.124,3326.559
1.0,1.0,0.0,1.0,6.555,3333.114
1.0,0.0,1.0,1.0,3.270,3336.384
0.0,0.0,0.0,1.0,0.852,3337.236
1.0,0.0,0.0,1.0,6.549,3343.785
0.0,0.0,0.0,1.0,4.124,3347.909
1.0,1.0,0.0,1.0,6.535,3354.444
0.0,1.0,0.0,1.0,4.138,3358.582
0.0,0.0,1.0,1.0,3.322,3361.905
1.0,0.0,0.0,1.0,3.235,3365.139
0.0,0.0,0.0,1.0,4.120,3369.259
1.0,1.0,0.0,1.0,6.554,3375.813
1.0,0.0,1.0,1.0,3.278,3379.091
0.0,0.0,0.0,1.0,0.849,3379.940
1.0,0.0,0.0,1.0,6.555,3386.495
0.0,0.0,0.0,1.0,4.131,3390.626
1.0,1.0,0.0,1.0,6.544,3397.170
0.0,1.0,0.0,1.0,4.142,3401.312
0.0,0.0,1.0,1.0,3.329,3404.641
1.0,0.0,0.0,1.0,3.242,3407.883
0.0,0.0,0.0,1.0,4.129,3412.012
1.0,1.0,0.0,1.0,6.571,3418.583
1.0,0.0,1.0,1.0,3.278,3421.861
0.0,0.0,0.0,1.0,0.853,3422.714
1.0,0.0,0.0,1.0,6.568,3429.282
0.0,0.0,0.0,1.0,4.141,3433.423
1.0,1.0,0.0,1.0,6.559,3439.982
0.0,1.0,0.0,1.0,4.153,3444.135
0.0,0.0,1.0,1.0,3.338,3447.474
1.0,0.0,0.0,1.0,3.245,3450.719
0.0,0.0,0.0,1.0,4.139,3454.858
1.0,1.0,0.0,1.0,6.582,3461.440
1.0,0.0,1.0,1.0,3.290,3464.730
0.0,0.0,0.0,1.0,0.855,3465.585
1.0,0.0,0.0,1.0,6.574,3472.158
0.0,0.0,0.0,1.0,4.149,3476.307
1.0,1.0,0.0,1.0,6.566,3482.873
0.0,1.0,0.0,1.0,4.161,3487.035
0.0,0.0,1.0,1.0,3.341,3490.375
1.0,0.0,0.0,1.0,3.250,3493.625
MARK 002
0.0,0.0,0.0,1.0,98.479,3592.104
1.0,1.0,0.0,1.0,6.488,3598.593
0.0,1.0,0.0,1.0,4.100,3602.693
0.0,0.0,1.0,1.0,3.302,3605.995
1.0,0.0,0.0,1.0,3.194,3609.189
0.0,0.0,0.0,1.0,4.068,3613.256
1.0,1.0,0.0,1.0,6.458,3619.714
1.0,0.0,1.0,1.0,3.210,3622.925
0.0,0.0,0.0,1.0,0.852,3623.777
1.0,0.0,0.0,1.0,6.431,3630.208
0.0,0.0,0.0,1.0,4.043,3634.251
1.0,1.0,0.0,1.0,6.364,3640.615
0.0,1.0,0.0,1.0,4.061,3644.676
0.0,0.0,1.0,1.0,3.247,3647.923
1.0,0.0,0.0,1.0,3.152,3651.075
0.0,0.0,0.0,1.0,4.015,3655.090
1.0,1.0,0.0,1.0,6.409,3661.499
1.0,0.0,1.0,1.0,3.201,3664.700
0.0,0.0,0.0,1.0,0.829,3665.529
1.0,0.0,0.0,1.0,6.428,3671.957
0.0,0.0,0.0,1.0,4.019,3675.977
1.0,1.0,0.0,1.0,6.408,3682.385
0.0,1.0,0.0,1.0,4.080,3686.465
0.0,0.0,1.0,1.0,3.270,3689.735
1.0,0.0,0.0,1.0,3.186,3692.921
0.0,0.0,0.0,1.0,4.054,3696.975
1.0,1.0,0.0,1.0,6.482,3703.457
1.0,0.0,1.0,1.0,3.241,3706.698
0.0,0.0,0.0,1.0,0.845,3707.542
1.0,0.0,0.0,1.0,6.514,3714.056
0.0,0.0,0.0,1.0,4.091,3718.147
1.0,1.0,0.0,1.0,6.513,3724.660
0.0,1.0,0.0,1.0,4.119,3728.779
0.0,0.0,1.0,1.0,3.316,3732.095
1.0,0.0,0.0,1.0,3.225,3735.321
0.0,0.0,0.0,1.0,4.101,3739.421
1.0,1.0,0.0,1.0,6.536,3745.957
1.0,0.0,1.0,1.0,3.253,3749.210
0.0,0.0,0.0,1.0,0.859,3750.070
1.0,0.0,0.0,1.0,6.525,3756.594
0.0,0.0,0.0,1.0,4.102,3760.696
1.0,1.0,0.0,1.0,6.491,3767.188
0.0,1.0,0.0,1.0,4.088,3771.276
0.0,0.0,1.0,1.0,3.299,3774.574
1.0,0.0,0.0,1.0,3.208,3777.782
0.0,0.0,0.0,1.0,4.069,3781.851
1.0,1.0,0.0,1.0,6.475,3788.326
1.0,0.0,1.0,1.0,3.219,3791.545
0.0,0.0,0.0,1.0,0.855,3792.400
1.0,0.0,0.0,1.0,6.459,3798.859
0.0,0.0,0.0,1.0,4.041,3802.900
1.0,1.0,0.0,1.0,6.426,3809.326
0.0,1.0,0.0,1.0,4.051,3813.377
0.0,0.0,1.0,1.0,3.258,3816.635
1.0,0.0,0.0,1.0,3.169,3819.805
0.0,0.0,0.0,1.0,4.028,3823.833
1.0,1.0,0.0,1.0,6.417,3830.250
1.0,0.0,1.0,1.0,3.192,3833.442
0.0,0.0,0.0,1.0,0.845,3834.288
1.0,0.0,0.0,1.0,6.413,3840.700
0.0,0.0,0.0,1.0,4.033,3844.733
1.0,1.0,0.0,1.0,6.391,3851.125
0.0,1.0,0.0,1.0,4.035,3855.159
0.0,0.0,1.0,1.0,3.263,3858.422
1.0,0.0,0.0,1.0,3.177,3861.599
0.0,0.0,0.0,1.0,4.035,3865.635
1.0,1.0,0.0,1.0,6.434,3872.069
1.0,0.0,1.0,1.0,3.206,3875.275
0.0,0.0,0.0,1.0,0.844,3876.119
1.0,0.0,0.0,1.0,6.446,3882.565
0.0,0.0,0.0,1.0,4.063,3886.628
1.0,1.0,0.0,1.0,6.438,3893.066
0.0,1.0,0.0,1.0,4.074,3897.140
0.0,0.0,1.0,1.0,3.283,3900.423
1.0,0.0,0.0,1.0,3.200,3903.623
0.0,0.0,0.0,1.0,4.079,3907.702
1.0,1.0,0.0,1.0,6.498,3914.199
1.0,0.0,1.0,1.0,3.229,3917.428
0.0,0.0,0.0,1.0,0.865,3918.293
1.0,0.0,0.0,1.0,6.521,3924.814
0.0,0.0,0.0,1.0,4.114,3928.928
1.0,1.0,0.0,1.0,6.516,3935.444
0.0,1.0,0.0,1.0,4.114,3939.557
0.0,0.0,1.0,1.0,3.317,3942.875
1.0,0.0,0.0,1.0,3.217,3946.092
0.0,0.0,0.0,1.0,4.105,3950.197
1.0,1.0,0.0,1.0,6.525,3956.722
1.0,0.0,1.0,1.0,3.260,3959.982
0.0,0.0,0.0,1.0,0.851,3960.834
1.0,0.0,0.0,1.0,6.521,3967.354
0.0,0.0,0.0,1.0,4.114,3971.469
1.0,1.0,0.0,1.0,6.485,3977.954
0.0,1.0,0.0,1.0,4.106,3982.060
0.0,0.0,1.0,1.0,3.297,3985.357
1.0,0.0,0.0,1.0,3.210,3988.567
0.0,0.0,0.0,1.0,4.085,3992.652
1.0,1.0,0.0,1.0,6.498,3999.149
1.0,0.0,1.0,1.0,3.239,4002.389
0.0,0.0,0.0,1.0,0.855,4003.244
1.0,0.0,0.0,1.0,6.484,4009.728
0.0,0.0,0.0,1.0,4.093,4013.821
1.0,1.0,0.0,1.0,6.459,4020.280
0.0,1.0,0.0,1.0,4.088,4024.368
0.0,0.0,1.0,1.0,3.289,4027.658
1.0,0.0,0.0,1.0,3.196,4030.854
0.0,0.0,0.0,1.0,4.074,4034.928
1.0,1.0,0.0,1.0,6.477,4041.405
1.0,0.0,1.0,1.0,3.237,4044.642
0.0,0.0,0.0,1.0,0.847,4045.489
1.0,0.0,0.0,1.0,6.478,4051.967
0.0,0.0,0.0,1.0,4.090,4056.057
1.0,1.0,0.0,1.0,6.455,4062.512
0.0,1.0,0.0,1.0,4.093,4066.606
0.0,0.0,1.0,1.0,3.293,4069.898
1.0,0.0,0.0,1.0,3.192,4073.090
0.0,0.0,0.0,1.0,4.075,4077.165
1.0,1.0,0.0,1.0,6.501,4083.666
1.0,0.0,1.0,1.0,3.262,4086.928
0.0,0.0,0.0,1.0,0.848,4087.776
1.0,0.0,0.0,1.0,6.522,4094.298
0.0,0.0,0.0,1.0,4.118,4098.416
1.0,1.0,0.0,1.0,6.498,4104.915
0.0,1.0,0.0,1.0,4.116,4109.030
0.0,0.0,1.0,1.0,3.313,4112.343
1.0,0.0,0.0,1.0,3.223,4115.567
0.0,0.0,0.0,1.0,4.106,4119.673
1.0,1.0,0.0,1.0,6.530,4126.203
1.0,0.0,1.0,1.0,3.267,4129.470
0.0,0.0,0.0,1.0,0.857,4130.327
1.0,0.0,0.0,1.0,6.548,4136.875
0.0,0.0,0.0,1.0,4.124,4140.999
1.0,1.0,0.0,1.0,6.533,4147.532
0.0,1.0,0.0,1.0,4.134,4151.666
0.0,0.0,1.0,1.0,3.320,4154.986
1.0,0.0,0.0,1.0,3.234,4158.220
0.0,0.0,0.0,1.0,4.120,4162.339
1.0,1.0,0.0,1.0,6.556,4168.896
1.0,0.0,1.0,1.0,3.273,4172.169
0.0,0.0,0.0,1.0,0.857,4173.026
1.0,0.0,0.0,1.0,6.574,4179.601
0.0,0.0,0.0,1.0,4.144,4183.745
1.0,1.0,0.0,1.0,6.556,4190.300
0.0,1.0,0.0,1.0,4.147,4194.448
0.0,0.0,1.0,1.0,3.326,4197.773
1.0,0.0,0.0,1.0,3.235,4201.009
0.0,0.0,0.0,1.0,4.111,4205.120
1.0,1.0,0.0,1.0,6.526,4211.646
1.0,0.0,1.0,1.0,3.238,4214.884
0.0,0.0,0.0,1.0,0.861,4215.745
1.0,0.0,0.0,1.0,6.507,4222.251
0.0,0.0,0.0,1.0,4.091,4226.343
1.0,1.0,0.0,1.0,6.462,4232.805
0.0,1.0,0.0,1.0,4.074,4236.878
0.0,0.0,1.0,1.0,3.281,4240.159
1.0,0.0,0.0,1.0,3.190,4243.350
0.0,0.0,0.0,1.0,4.047,4247.397
1.0,1.0,0.0,1.0,6.434,4253.832
1.0,0.0,1.0,1.0,3.210,4257.041
0.0,0.0,0.0,1.0,0.831,4257.872
1.0,0.0,0.0,1.0,6.436,4264.308
0.0,0.0,0.0,1.0,4.044,4268.352
1.0,1.0,0.0,1.0,6.403,4274.754
0.0,1.0,0.0,1.0,4.046,4278.800
0.0,0.0,1.0,1.0,3.266,4282.066
1.0,0.0,0.0,1.0,3.157,4285.223
0.0,0.0,0.0,1.0,4.029,4289.252
1.0,1.0,0.0,1.0,6.415,4295.667
1.0,0.0,1.0,1.0,3.208,4298.875
0.0,0.0,0.0,1.0,0.836,4299.711
1.0,0.0,0.0,1.0,6.438,4306.149
0.0,0.0,0.0,1.0,4.068,4310.217
1.0,1.0,0.0,1.0,6.439,4316.656
0.0,1.0,0.0,1.0,4.071,4320.727
0.0,0.0,1.0,1.0,3.289,4324.016
1.0,0.0,0.0,1.0,3.196,4327.212
0.0,0.0,0.0,1.0,4.080,4331.292
1.0,1.0,0.0,1.0,6.508,4337.800
1.0,0.0,1.0,1.0,3.254,4341.054
0.0,0.0,0.0,1.0,0.853,4341.907
1.0,0.0,0.0,1.0,6.543,4348.450
0.0,0.0,0.0,1.0,4.136,4352.586
1.0,1.0,0.0,1.0,6.537,4359.123
0.0,1.0,0.0,1.0,4.141,4363.265
0.0,0.0,1.0,1.0,3.344,4366.609
1.0,0.0,0.0,1.0,3.244,4369.853
0.0,0.0,0.0,1.0,4.138,4373.991
1.0,1.0,0.0,1.0,6.594,4380.585
1.0,0.0,1.0,1.0,3.288,4383.874
0.0,0.0,0.0,1.0,0.867,4384.740
1.0,0.0,0.0,1.0,6.615,4391.355
0.0,0.0,0.0,1.0,4.171,4395.526
1.0,1.0,0.0,1.0,6.594,4402.121
0.0,1.0,0.0,1.0,4.167,4406.287
0.0,0.0,1.0,1.0,3.348,4409.635
1.0,0.0,0.0,1.0,3.252,4412.887
0.0,0.0,0.0,1.0,4.134,4417.021
1.0,1.0,0.0,1.0,6.578,4423.599
1.0,0.0,1.0,1.0,3.271,4426.870
0.0,0.0,0.0,1.0,0.857,4427.727
1.0,0.0,0.0,1.0,6.557,4434.284
0.0,0.0,0.0,1.0,4.120,4438.405
1.0,1.0,0.0,1.0,6.512,4444.917
0.0,1.0,0.0,1.0,4.097,4449.014
0.0,0.0,1.0,1.0,3.291,4452.305
1.0,0.0,0.0,1.0,3.211,4455.516
0.0,0.0,0.0,1.0,4.078,4459.594
1.0,1.0,0.0,1.0,6.488,4466.082
1.0,0.0,1.0,1.0,3.228,4469.310
0.0,0.0,0.0,1.0,0.841,4470.151
1.0,0.0,0.0,1.0,6.467,4476.618
0.0,0.0,0.0,1.0,4.074,4480.692
1.0,1.0,0.0,1.0,6.443,4487.135
0.0,1.0,0.0,1.0,4.069,4491.204
0.0,0.0,1.0,1.0,3.278,4494.482
1.0,0.0,0.0,1.0,3.183,4497.666
0.0,0.0,0.0,1.0,4.064,4501.730
1.0,1.0,0.0,1.0,6.477,4508.207
1.0,0.0,1.0,1.0,3.241,4511.448
0.0,0.0,0.0,1.0,0.844,4512.292
1.0,0.0,0.0,1.0,6.501,4518.793
0.0,0.0,0.0,1.0,4.107,4522.900
1.0,1.0,0.0,1.0,6.490,4529.390
0.0,1.0,0.0,1.0,4.100,4533.490
0.0,0.0,1.0,1.0,3.314,4536.804
1.0,0.0,0.0,1.0,3.206,4540.010
0.0,0.0,0.0,1.0,4.095,4544.105
1.0,1.0,0.0,1.0,6.528,4550.633
1.0,0.0,1.0,1.0,3.269,4553.902
0.0,0.0,0.0,1.0,0.853,4554.755
1.0,0.0,0.0,1.0,6.556,4561.312
0.0,0.0,0.0,1.0,4.140,4565.452
1.0,1.0,0.0,1.0,6.531,4571.983
0.0,1.0,0.0,1.0,4.145,4576.128
0.0,0.0,1.0,1.0,3.324,4579.452
1.0,0.0,0.0,1.0,3.239,4582.691
0.0,0.0,0.0,1.0,4.116,4586.808
1.0,1.0,0.0,1.0,6.560,4593.368
1.0,0.0,1.0,1.0,3.265,4596.633
0.0,0.0,0.0,1.0,0.871,4597.504
1.0,0.0,0.0,1.0,6.562,4604.066
0.0,0.0,0.0,1.0,4.134,4608.201
1.0,1.0,0.0,1.0,6.531,4614.731
0.0,1.0,0.0,1.0,4.130,4618.862
0.0,0.0,1.0,1.0,3.328,4622.190
1.0,0.0,0.0,1.0,3.229,4625.419
0.0,0.0,0.0,1.0,4.112,4629.531
1.0,1.0,0.0,1.0,6.545,4636.075
1.0,0.0,1.0,1.0,3.271,4639.346
0.0,0.0,0.0,1.0,0.851,4640.198
1.0,0.0,0.0,1.0,6.541,4646.739
0.0,0.0,0.0,1.0,4.121,4650.860
1.0,1.0,0.0,1.0,6.517,4657.377
0.0,1.0,0.0,1.0,4.126,4661.502
0.0,0.0,1.0,1.0,3.320,4664.822
1.0,0.0,0.0,1.0,3.225,4668.048
0.0,0.0,0.0,1.0,4.107,4672.155
1.0,1.0,0.0,1.0,6.535,4678.690
1.0,0.0,1.0,1.0,3.272,4681.962
0.0,0.0,0.0,1.0,0.856,4682.818
1.0,0.0,0.0,1.0,6.550,4689.368
0.0,0.0,0.0,1.0,4.134,4693.502
1.0,1.0,0.0,1.0,6.525,4700.027
0.0,1.0,0.0,1.0,4.141,4704.167
0.0,0.0,1.0,1.0,3.321,4707.489
1.0,0.0,0.0,1.0,3.239,4710.728
0.0,0.0,0.0,1.0,4.118,4714.845
1.0,1.0,0.0,1.0,6.554,4721.399
1.0,0.0,1.0,1.0,3.274,4724.672
0.0,0.0,0.0,1.0,0.853,4725.526
1.0,0.0,0.0,1.0,6.556,4732.083
0.0,0.0,0.0,1.0,4.134,4736.216
1.0,1.0,0.0,1.0,6.529,4742.746
0.0,1.0,0.0,1.0,4.126,4746.871
0.0,0.0,1.0,1.0,3.320,4750.191
1.0,0.0,0.0,1.0,3.229,4753.420
0.0,0.0,0.0,1.0,4.119,4757.539
1.0,1.0,0.0,1.0,6.557,4764.096
1.0,0.0,1.0,1.0,3.280,4767.376
0.0,0.0,0.0,1.0,0.857,4768.233
1.0,0.0,0.0,1.0,6.564,4774.797
0.0,0.0,0.0,1.0,4.145,4778.943
1.0,1.0,0.0,1.0,6.547,4785.490
0.0,1.0,0.0,1.0,4.134,4789.624
0.0,0.0,1.0,1.0,3.330,4792.954
1.0,0.0,0.0,1.0,3.238,4796.191
0.0,0.0,0.0,1.0,4.134,4800.325
1.0,1.0,0.0,1.0,6.570,4806.895
1.0,0.0,1.0,1.0,3.276,4810.170
0.0,0.0,0.0,1.0,0.861,4811.031
1.0,0.0,0.0,1.0,6.576,4817.607
0.0,0.0,0.0,1.0,4.150,4821.757
1.0,1.0,0.0,1.0,6.566,4828.323
0.0,1.0,0.0,1.0,4.152,4832.475
0.0,0.0,1.0,1.0,3.348,4835.823
1.0,0.0,0.0,1.0,3.252,4839.075
0.0,0.0,0.0,1.0,4.145,4843.221
1.0,1.0,0.0,1.0,6.603,4849.823
1.0,0.0,1.0,1.0,3.293,4853.117
0.0,0.0,0.0,1.0,0.863,4853.980
1.0,0.0,0.0,1.0,6.622,4860.603
0.0,0.0,0.0,1.0,4.176,4864.778
1.0,1.0,0.0,1.0,6.606,4871.384
0.0,1.0,0.0,1.0,4.176,4875.560
0.0,0.0,1.0,1.0,3.352,4878.912
1.0,0.0,0.0,1.0,3.268,4882.180
0.0,0.0,0.0,1.0,4.152,4886.332
1.0,1.0,0.0,1.0,6.612,4892.943
1.0,0.0,1.0,1.0,3.301,4896.244
0.0,0.0,0.0,1.0,0.865,4897.109
1.0,0.0,0.0,1.0,6.619,4903.728
0.0,0.0,0.0,1.0,4.171,4907.899
1.0,1.0,0.0,1.0,6.586,4914.485
0.0,1.0,0.0,1.0,4.175,4918.661
0.0,0.0,1.0,1.0,3.354,4922.015
1.0,0.0,0.0,1.0,3.261,4925.276
0.0,0.0,0.0,1.0,4.149,4929.425
1.0,1.0,0.0,1.0,6.595,4936.020
1.0,0.0,1.0,1.0,3.278,4939.297
0.0,0.0,0.0,1.0,0.873,4940.170
1.0,0.0,0.0,1.0,6.583,4946.753
0.0,0.0,0.0,1.0,4.157,4950.910
1.0,1.0,0.0,1.0,6.562,4957.472
0.0,1.0,0.0,1.0,4.167,4961.638
0.0,0.0,1.0,1.0,3.342,4964.980
1.0,0.0,0.0,1.0,3.253,4968.233
0.0,0.0,0.0,1.0,4.149,4972.383
1.0,1.0,0.0,1.0,6.597,4978.979
1.0,0.0,1.0,1.0,3.295,4982.274
0.0,0.0,0.0,1.0,0.860,4983.134
1.0,0.0,0.0,1.0,6.597,4989.731
0.0,0.0,0.0,1.0,4.161,4993.892
1.0,1.0,0.0,1.0,6.593,5000.484
0.0,1.0,0.0,1.0,4.177,5004.662
0.0,0.0,1.0,1.0,3.359,5008.021
1.0,0.0,0.0,1.0,3.270,5011.291
0.0,0.0,0.0,1.0,4.155,5015.446
1.0,1.0,0.0,1.0,6.619,5022.065
1.0,0.0,1.0,1.0,3.311,5025.376
0.0,0.0,0.0,1.0,0.870,5026.246
1.0,0.0,0.0,1.0,6.637,5032.883
0.0,0.0,0.0,1.0,4.180,5037.063
MARK 003
0.0,1.0,0.0,1.0,97.269,5134.332
0.0,0.0,1.0,1.0,3.459,5137.791
1.0,0.0,0.0,1.0,3.352,5141.143
0.0,0.0,0.0,1.0,4.275,5145.418
1.0,1.0,0.0,1.0,6.812,5152.23
1.0,0.0,1.0,1.0,3.414,5155.644
0.0,0.0,0.0,1.0,0.882,5156.526
1.0,0.0,0.0,1.0,6.830,5163.357
0.0,0.0,0.0,1.0,4.308,5167.666
1.0,1.0,0.0,1.0,6.817,5174.483
0.0,1.0,0.0,1.0,4.306,5178.789
0.0,0.0,1.0,1.0,3.470,5182.259
1.0,0.0,0.0,1.0,3.371,5185.630
0.0,0.0,0.0,1.0,4.282,5189.912
1.0,1.0,0.0,1.0,6.813,5196.725
1.0,0.0,1.0,1.0,3.408,5200.132
0.0,0.0,0.0,1.0,0.879,5201.011
1.0,0.0,0.0,1.0,6.806,5207.817
0.0,0.0,0.0,1.0,4.271,5212.088
1.0,1.0,0.0,1.0,6.778,5218.867
0.0,1.0,0.0,1.0,4.266,5223.133
0.0,0.0,1.0,1.0,3.433,5226.566
1.0,0.0,0.0,1.0,3.353,5229.919
0.0,0.0,0.0,1.0,4.235,5234.154
1.0,1.0,0.0,1.0,6.754,5240.908
1.0,0.0,1.0,1.0,3.371,5244.279
0.0,0.0,0.0,1.0,0.866,5245.145
1.0,0.0,0.0,1.0,6.758,5251.903
0.0,0.0,0.0,1.0,4.243,5256.146
1.0,1.0,0.0,1.0,6.727,5262.874
0.0,1.0,0.0,1.0,4.258,5267.132
0.0,0.0,1.0,1.0,3.431,5270.563
1.0,0.0,0.0,1.0,3.332,5273.895
0.0,0.0,0.0,1.0,4.237,5278.132
1.0,1.0,0.0,1.0,6.747,5284.879
1.0,0.0,1.0,1.0,3.361,5288.240
0.0,0.0,0.0,1.0,0.874,5289.115
1.0,0.0,0.0,1.0,6.757,5295.872
0.0,0.0,0.0,1.0,4.248,5300.120
1.0,1.0,0.0,1.0,6.747,5306.867
0.0,1.0,0.0,1.0,4.275,5311.142
0.0,0.0,1.0,1.0,3.438,5314.580
1.0,0.0,0.0,1.0,3.355,5317.935
0.0,0.0,0.0,1.0,4.267,5322.202
1.0,1.0,0.0,1.0,6.798,5329.000
1.0,0.0,1.0,1.0,3.410,5332.410
0.0,0.0,0.0,1.0,0.884,5333.294
1.0,0.0,0.0,1.0,6.820,5340.114
0.0,0.0,0.0,1.0,4.301,5344.416
1.0,1.0,0.0,1.0,6.805,5351.221
0.0,1.0,0.0,1.0,4.315,5355.536
0.0,0.0,1.0,1.0,3.470,5359.006
1.0,0.0,0.0,1.0,3.379,5362.385
0.0,0.0,0.0,1.0,4.290,5366.675
1.0,1.0,0.0,1.0,6.834,5373.509
1.0,0.0,1.0,1.0,3.419,5376.928
0.0,0.0,0.0,1.0,0.886,5377.814
1.0,0.0,0.0,1.0,6.830,5384.644
0.0,0.0,0.0,1.0,4.307,5388.951
1.0,1.0,0.0,1.0,6.808,5395.759
0.0,1.0,0.0,1.0,4.308,5400.067
0.0,0.0,1.0,1.0,3.470,5403.537
1.0,0.0,0.0,1.0,3.371,5406.908
0.0,0.0,0.0,1.0,4.283,5411.191
1.0,1.0,0.0,1.0,6.820,5418.011
1.0,0.0,1.0,1.0,3.397,5421.408
0.0,0.0,0.0,1.0,0.883,5422.292
1.0,0.0,0.0,1.0,6.799,5429.091
0.0,0.0,0.0,1.0,4.283,5433.374
1.0,1.0,0.0,1.0,6.780,5440.153
0.0,1.0,0.0,1.0,4.281,5444.434
0.0,0.0,1.0,1.0,3.439,5447.873
1.0,0.0,0.0,1.0,3.355,5451.229
0.0,0.0,0.0,1.0,4.255,5455.483
1.0,1.0,0.0,1.0,6.772,5462.256
1.0,0.0,1.0,1.0,3.389,5465.645
0.0,0.0,0.0,1.0,0.876,5466.521
1.0,0.0,0.0,1.0,6.780,5473.302
0.0,0.0,0.0,1.0,4.279,5477.581
1.0,1.0,0.0,1.0,6.788,5484.369
0.0,1.0,0.0,1.0,4.295,5488.665
0.0,0.0,1.0,1.0,3.455,5492.120
1.0,0.0,0.0,1.0,3.369,5495.488
0.0,0.0,0.0,1.0,4.274,5499.762
1.0,1.0,0.0,1.0,6.825,5506.587
1.0,0.0,1.0,1.0,3.408,5509.996
0.0,0.0,0.0,1.0,0.874,5510.870
